domainID,siteID,namedLocation,collectDate,analyte,analyteConcentration,analyteUnits,sampleCondition,collectDateDate,timediff,spectra
D09,PRLA,PRLA.AOS.buoy.c0,2019-12-04T17:40:00Z,TSS,6,milligramsPerLiter,OK,2019-12-04,-205,PRLA-buoy-20200626_192243
D09,PRLA,PRLA.AOS.buoy.c0,2019-12-04T17:40:00Z,TDS,889.69,milligramsPerLiter,OK,2019-12-04,-205,PRLA-buoy-20200626_192243
D09,PRLA,PRLA.AOS.buoy.c0,2020-06-09T15:35:00Z,DOC,26.72,milligramsPerLiter,OK,2020-06-09,-17,PRLA-buoy-20200626_192243
D09,PRLA,PRLA.AOS.buoy.c0,2020-06-30T15:22:00Z,TOC,26.05,milligramsPerLiter,OK,2020-06-30,4,PRLA-buoy-20200626_192243
D09,PRLA,PRLA.AOS.buoy.c0,2019-12-04T17:40:00Z,Fe,5e-4,milligramsPerLiter,OK,2019-12-04,-205,PRLA-buoy-20200626_192243
D09,PRLA,PRLA.AOS.buoy.c0,2020-08-04T15:07:00Z,UV Absorbance (254 nm),0.5646,NA,OK,2020-08-04,39,PRLA-buoy-20200626_192243
D09,PRLA,PRLA.AOS.buoy.c0,2020-08-04T15:07:00Z,UV Absorbance (280 nm),0.3118,NA,OK,2020-08-04,39,PRLA-buoy-20200626_192243
D09,PRLA,PRLA.AOS.inlet,2017-10-19T14:25:00Z,TSS,10,milligramsPerLiter,GOOD,2017-10-19,-981,PRLA-inle-20200626_192243
D09,PRLA,PRLA.AOS.inlet,2017-10-19T14:25:00Z,TDS,715.6,milligramsPerLiter,GOOD,2017-10-19,-981,PRLA-inle-20200626_192243
D09,PRLA,PRLA.AOS.inlet,2017-10-19T14:25:00Z,DOC,36.55,milligramsPerLiter,GOOD,2017-10-19,-981,PRLA-inle-20200626_192243
D09,PRLA,PRLA.AOS.inlet,2017-10-19T14:25:00Z,TOC,38.93,milligramsPerLiter,GOOD,2017-10-19,-981,PRLA-inle-20200626_192243
D09,PRLA,PRLA.AOS.inlet,2017-10-19T14:25:00Z,Fe,0.006,milligramsPerLiter,GOOD,2017-10-19,-981,PRLA-inle-20200626_192243
D09,PRLA,PRLA.AOS.inlet,2017-10-19T14:25:00Z,UV Absorbance (254 nm),0.6503,NA,GOOD,2017-10-19,-981,PRLA-inle-20200626_192243
D09,PRLA,PRLA.AOS.inlet,2017-10-19T14:25:00Z,UV Absorbance (280 nm),0.3324,NA,GOOD,2017-10-19,-981,PRLA-inle-20200626_192243
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,TSS,8,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-outl-20200626_192243
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,TDS,709.9,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-outl-20200626_192243
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,DOC,38.31,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-outl-20200626_192243
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,TOC,39.07,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-outl-20200626_192243
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-outl-20200626_192243
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,UV Absorbance (254 nm),0.6382,NA,GOOD,2017-11-01,-968,PRLA-outl-20200626_192243
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,UV Absorbance (280 nm),0.3266,NA,GOOD,2017-11-01,-968,PRLA-outl-20200626_192243
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,TSS,6,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-reac-20200626_192243
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,TDS,711.8,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-reac-20200626_192243
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,DOC,37.01,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-reac-20200626_192243
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,TOC,39.27,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-reac-20200626_192243
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-11-01,-968,PRLA-reac-20200626_192243
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,UV Absorbance (254 nm),0.6392,NA,GOOD,2017-11-01,-968,PRLA-reac-20200626_192243
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,UV Absorbance (280 nm),0.3259,NA,GOOD,2017-11-01,-968,PRLA-reac-20200626_192243
D09,PRLA,PRLA.AOS.buoy.c0,2019-12-04T17:40:00Z,TSS,6,milligramsPerLiter,OK,2019-12-04,-211,PRLA-buoy-20200702_171105
D09,PRLA,PRLA.AOS.buoy.c0,2019-12-04T17:40:00Z,TDS,889.69,milligramsPerLiter,OK,2019-12-04,-211,PRLA-buoy-20200702_171105
D09,PRLA,PRLA.AOS.buoy.c0,2020-06-09T15:35:00Z,DOC,26.72,milligramsPerLiter,OK,2020-06-09,-23,PRLA-buoy-20200702_171105
D09,PRLA,PRLA.AOS.buoy.c0,2020-06-30T15:22:00Z,TOC,26.05,milligramsPerLiter,OK,2020-06-30,-2,PRLA-buoy-20200702_171105
D09,PRLA,PRLA.AOS.buoy.c0,2019-12-04T17:40:00Z,Fe,5e-4,milligramsPerLiter,OK,2019-12-04,-211,PRLA-buoy-20200702_171105
D09,PRLA,PRLA.AOS.buoy.c0,2020-08-04T15:07:00Z,UV Absorbance (254 nm),0.5646,NA,OK,2020-08-04,33,PRLA-buoy-20200702_171105
D09,PRLA,PRLA.AOS.buoy.c0,2020-08-04T15:07:00Z,UV Absorbance (280 nm),0.3118,NA,OK,2020-08-04,33,PRLA-buoy-20200702_171105
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,TSS,8,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-outl-20200702_171105
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,TDS,709.9,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-outl-20200702_171105
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,DOC,38.31,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-outl-20200702_171105
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,TOC,39.07,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-outl-20200702_171105
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-outl-20200702_171105
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,UV Absorbance (254 nm),0.6382,NA,GOOD,2017-11-01,-974,PRLA-outl-20200702_171105
D09,PRLA,PRLA.AOS.outlet,2017-11-01T15:37:00Z,UV Absorbance (280 nm),0.3266,NA,GOOD,2017-11-01,-974,PRLA-outl-20200702_171105
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,TSS,6,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-reac-20200702_171105
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,TDS,711.8,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-reac-20200702_171105
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,DOC,37.01,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-reac-20200702_171105
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,TOC,39.27,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-reac-20200702_171105
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-11-01,-974,PRLA-reac-20200702_171105
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,UV Absorbance (254 nm),0.6392,NA,GOOD,2017-11-01,-974,PRLA-reac-20200702_171105
D09,PRLA,PRLA.AOS.reach,2017-11-01T14:49:00Z,UV Absorbance (280 nm),0.3259,NA,GOOD,2017-11-01,-974,PRLA-reac-20200702_171105
D09,PRPO,PRPO.AOS.buoy.c0,2017-06-06T14:35:00Z,TSS,44,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-buoy-20170619_154940
D09,PRPO,PRPO.AOS.buoy.c0,2017-06-06T14:35:00Z,TDS,2235.1,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-buoy-20170619_154940
D09,PRPO,PRPO.AOS.buoy.c0,2017-06-06T14:35:00Z,DOC,33.11,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-buoy-20170619_154940
D09,PRPO,PRPO.AOS.buoy.c0,2017-06-06T14:35:00Z,TOC,37.23,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-buoy-20170619_154940
D09,PRPO,PRPO.AOS.buoy.c0,2017-06-06T14:35:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-buoy-20170619_154940
D09,PRPO,PRPO.AOS.buoy.c0,2017-06-06T14:35:00Z,UV Absorbance (254 nm),0.4551,NA,GOOD,2017-06-06,-13,PRPO-buoy-20170619_154940
D09,PRPO,PRPO.AOS.buoy.c0,2017-06-06T14:35:00Z,UV Absorbance (280 nm),0.2305,NA,GOOD,2017-06-06,-13,PRPO-buoy-20170619_154940
D09,PRPO,PRPO.AOS.inlet,2017-06-06T14:00:00Z,TSS,44,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-inle-20170619_154940
D09,PRPO,PRPO.AOS.inlet,2017-06-06T14:00:00Z,TDS,2242.6,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-inle-20170619_154940
D09,PRPO,PRPO.AOS.inlet,2017-06-06T14:00:00Z,DOC,33.69,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-inle-20170619_154940
D09,PRPO,PRPO.AOS.inlet,2017-06-06T14:00:00Z,TOC,35.77,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-inle-20170619_154940
D09,PRPO,PRPO.AOS.inlet,2017-06-06T14:00:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-06-06,-13,PRPO-inle-20170619_154940
D09,PRPO,PRPO.AOS.inlet,2017-06-06T14:00:00Z,UV Absorbance (254 nm),0.4643,NA,GOOD,2017-06-06,-13,PRPO-inle-20170619_154940
D09,PRPO,PRPO.AOS.inlet,2017-06-06T14:00:00Z,UV Absorbance (280 nm),0.2331,NA,GOOD,2017-06-06,-13,PRPO-inle-20170619_154940
D09,PRPO,PRPO.AOS.buoy.c0,2017-07-05T14:40:00Z,TSS,26,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-buoy-20170621_183544
D09,PRPO,PRPO.AOS.buoy.c0,2017-07-05T14:40:00Z,TDS,2231.8,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-buoy-20170621_183544
D09,PRPO,PRPO.AOS.buoy.c0,2017-07-05T14:40:00Z,DOC,30.68,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-buoy-20170621_183544
D09,PRPO,PRPO.AOS.buoy.c0,2017-07-05T14:40:00Z,TOC,33.53,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-buoy-20170621_183544
D09,PRPO,PRPO.AOS.buoy.c0,2017-07-05T14:40:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-buoy-20170621_183544
D09,PRPO,PRPO.AOS.buoy.c0,2017-07-05T14:40:00Z,UV Absorbance (254 nm),0.4592,NA,GOOD,2017-07-05,14,PRPO-buoy-20170621_183544
D09,PRPO,PRPO.AOS.buoy.c0,2017-07-05T14:40:00Z,UV Absorbance (280 nm),0.2433,NA,GOOD,2017-07-05,14,PRPO-buoy-20170621_183544
D09,PRPO,PRPO.AOS.outlet,2017-07-05T14:55:00Z,TSS,18,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-outl-20170621_183544
D09,PRPO,PRPO.AOS.outlet,2017-07-05T14:55:00Z,TDS,2272.1,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-outl-20170621_183544
D09,PRPO,PRPO.AOS.outlet,2017-07-05T14:55:00Z,DOC,30.13,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-outl-20170621_183544
D09,PRPO,PRPO.AOS.outlet,2017-07-05T14:55:00Z,TOC,35.17,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-outl-20170621_183544
D09,PRPO,PRPO.AOS.outlet,2017-07-05T14:55:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-07-05,14,PRPO-outl-20170621_183544
D09,PRPO,PRPO.AOS.outlet,2017-07-05T14:55:00Z,UV Absorbance (254 nm),0.4872,NA,GOOD,2017-07-05,14,PRPO-outl-20170621_183544
D09,PRPO,PRPO.AOS.outlet,2017-07-05T14:55:00Z,UV Absorbance (280 nm),0.2511,NA,GOOD,2017-07-05,14,PRPO-outl-20170621_183544
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,TSS,10,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-outl-20190730_164923
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,TDS,1800.15,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-outl-20190730_164923
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,DOC,38.36,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-outl-20190730_164923
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,TOC,41.82,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-outl-20190730_164923
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-outl-20190730_164923
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,UV Absorbance (254 nm),0.536,NA,GOOD,2017-10-31,-637,PRPO-outl-20190730_164923
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,UV Absorbance (280 nm),0.2689,NA,GOOD,2017-10-31,-637,PRPO-outl-20190730_164923
D09,PRPO,PRPO.AOS.buoy.c0,2019-08-06T14:15:00Z,TSS,36,milligramsPerLiter,OK,2019-08-06,7,PRPO-buoy-20190730_165932
D09,PRPO,PRPO.AOS.buoy.c0,2019-08-06T14:15:00Z,TDS,2644.2,milligramsPerLiter,OK,2019-08-06,7,PRPO-buoy-20190730_165932
D09,PRPO,PRPO.AOS.buoy.c0,2019-08-06T14:15:00Z,DOC,35.41,milligramsPerLiter,OK,2019-08-06,7,PRPO-buoy-20190730_165932
D09,PRPO,PRPO.AOS.buoy.c0,2019-08-06T14:15:00Z,TOC,37.39,milligramsPerLiter,OK,2019-08-06,7,PRPO-buoy-20190730_165932
D09,PRPO,PRPO.AOS.buoy.c0,2019-08-06T14:15:00Z,Fe,0.001,milligramsPerLiter,OK,2019-08-06,7,PRPO-buoy-20190730_165932
D09,PRPO,PRPO.AOS.buoy.c0,2019-08-06T14:15:00Z,UV Absorbance (254 nm),0.6763,NA,OK,2019-08-06,7,PRPO-buoy-20190730_165932
D09,PRPO,PRPO.AOS.buoy.c0,2019-08-06T14:15:00Z,UV Absorbance (280 nm),0.3415,NA,OK,2019-08-06,7,PRPO-buoy-20190730_165932
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,TSS,12,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-inle-20190730_165932
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,TDS,1809.47,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-inle-20190730_165932
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,DOC,38.75,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-inle-20190730_165932
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,TOC,45.47,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-inle-20190730_165932
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-10-31,-637,PRPO-inle-20190730_165932
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,UV Absorbance (254 nm),0.5408,NA,GOOD,2017-10-31,-637,PRPO-inle-20190730_165932
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,UV Absorbance (280 nm),0.2718,NA,GOOD,2017-10-31,-637,PRPO-inle-20190730_165932
D09,PRPO,PRPO.AOS.buoy.c0,2019-12-03T16:35:00Z,TSS,6,milligramsPerLiter,OK,2019-12-03,-204,PRPO-buoy-20200624_153559
D09,PRPO,PRPO.AOS.buoy.c0,2019-12-03T16:35:00Z,TDS,2971.29,milligramsPerLiter,OK,2019-12-03,-204,PRPO-buoy-20200624_153559
D09,PRPO,PRPO.AOS.buoy.c0,2020-06-09T13:47:00Z,DOC,25.98,milligramsPerLiter,OK,2020-06-09,-15,PRPO-buoy-20200624_153559
D09,PRPO,PRPO.AOS.buoy.c0,2020-06-30T13:47:00Z,TOC,29.65,milligramsPerLiter,OK,2020-06-30,6,PRPO-buoy-20200624_153559
D09,PRPO,PRPO.AOS.buoy.c0,2019-12-03T16:35:00Z,Fe,5e-4,milligramsPerLiter,OK,2019-12-03,-204,PRPO-buoy-20200624_153559
D09,PRPO,PRPO.AOS.buoy.c0,2020-08-04T13:57:00Z,UV Absorbance (254 nm),0.6037,NA,OK,2020-08-04,41,PRPO-buoy-20200624_153559
D09,PRPO,PRPO.AOS.buoy.c0,2020-08-04T13:57:00Z,UV Absorbance (280 nm),0.3267,NA,OK,2020-08-04,41,PRPO-buoy-20200624_153559
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,TSS,12,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-inle-20200624_153559
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,TDS,1809.47,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-inle-20200624_153559
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,DOC,38.75,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-inle-20200624_153559
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,TOC,45.47,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-inle-20200624_153559
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-inle-20200624_153559
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,UV Absorbance (254 nm),0.5408,NA,GOOD,2017-10-31,-967,PRPO-inle-20200624_153559
D09,PRPO,PRPO.AOS.inlet,2017-10-31T14:55:00Z,UV Absorbance (280 nm),0.2718,NA,GOOD,2017-10-31,-967,PRPO-inle-20200624_153559
D09,PRPO,PRPO.AOS.buoy.c0,2019-12-03T16:35:00Z,TSS,6,milligramsPerLiter,OK,2019-12-03,-204,PRPO-buoy-20200624_154504
D09,PRPO,PRPO.AOS.buoy.c0,2019-12-03T16:35:00Z,TDS,2971.29,milligramsPerLiter,OK,2019-12-03,-204,PRPO-buoy-20200624_154504
D09,PRPO,PRPO.AOS.buoy.c0,2020-06-09T13:47:00Z,DOC,25.98,milligramsPerLiter,OK,2020-06-09,-15,PRPO-buoy-20200624_154504
D09,PRPO,PRPO.AOS.buoy.c0,2020-06-30T13:47:00Z,TOC,29.65,milligramsPerLiter,OK,2020-06-30,6,PRPO-buoy-20200624_154504
D09,PRPO,PRPO.AOS.buoy.c0,2019-12-03T16:35:00Z,Fe,5e-4,milligramsPerLiter,OK,2019-12-03,-204,PRPO-buoy-20200624_154504
D09,PRPO,PRPO.AOS.buoy.c0,2020-08-04T13:57:00Z,UV Absorbance (254 nm),0.6037,NA,OK,2020-08-04,41,PRPO-buoy-20200624_154504
D09,PRPO,PRPO.AOS.buoy.c0,2020-08-04T13:57:00Z,UV Absorbance (280 nm),0.3267,NA,OK,2020-08-04,41,PRPO-buoy-20200624_154504
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,TSS,10,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-outl-20200624_154504
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,TDS,1800.15,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-outl-20200624_154504
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,DOC,38.36,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-outl-20200624_154504
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,TOC,41.82,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-outl-20200624_154504
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,Fe,5e-4,milligramsPerLiter,GOOD,2017-10-31,-967,PRPO-outl-20200624_154504
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,UV Absorbance (254 nm),0.536,NA,GOOD,2017-10-31,-967,PRPO-outl-20200624_154504
D09,PRPO,PRPO.AOS.outlet,2017-10-31T15:46:00Z,UV Absorbance (280 nm),0.2689,NA,GOOD,2017-10-31,-967,PRPO-outl-20200624_154504
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_140657
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TDS,138,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_140657
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,DOC,58.6,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_140657
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TOC,53.4,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_140657
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,Fe,931,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_140657
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-05-13,6,SUGG-buoy-20140507_140657
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-05-13,6,SUGG-buoy-20140507_140657
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_140657
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TDS,134,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_140657
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,DOC,56,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_140657
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TOC,52.3,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_140657
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,Fe,866,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_140657
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,34,SUGG-outl-20140507_140657
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,34,SUGG-outl-20140507_140657
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_154018
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TDS,138,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_154018
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,DOC,58.6,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_154018
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,TOC,53.4,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_154018
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,Fe,931,milligramsPerLiter,GOOD,2014-05-13,6,SUGG-buoy-20140507_154018
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-05-13,6,SUGG-buoy-20140507_154018
D03,SUGG,SUGG.AOS.buoy.c0,2014-05-13T15:20:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-05-13,6,SUGG-buoy-20140507_154018
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154018
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TDS,135,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154018
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,DOC,55.2,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154018
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TOC,51.2,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154018
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,Fe,855,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154018
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,34,SUGG-inle-20140507_154018
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,34,SUGG-inle-20140507_154018
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154756
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TDS,135,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154756
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,DOC,55.2,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154756
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,TOC,51.2,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154756
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,Fe,855,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-inle-20140507_154756
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,UV Absorbance (254 nm),NA,NA,Other,2014-06-10,34,SUGG-inle-20140507_154756
D03,SUGG,SUGG.AOS.inlet,2014-06-10T14:15:00Z,UV Absorbance (280 nm),NA,NA,Other,2014-06-10,34,SUGG-inle-20140507_154756
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TSS,7.5,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_154756
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,TDS,134,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_154756
D03,SUGG,SUGG.AOS.outlet,2014-06-10T14:30:00Z,DOC,56,milligramsPerLiter,GOOD,2014-06-10,34,SUGG-outl-20140507_154756
